 55324.020833,6,9060115.557318,12405289.171512,21669094.806237, -3341.165896,  1939.315261,   286.748596
 55324.020833,7,-4050157.157876,17485533.748246,19580063.830283, -3544.071775,   728.721637, -1383.863437
 55324.020833,8,-22316349.732588,110367.166634,-14404683.848104,  1521.996556, -2652.159902, -2378.262458
 55324.020833,9,17210735.256504,18300688.644837,8625656.503580, -2396.615903,   880.777480,  2913.249256
 55324.020833,10,-23636180.673023,-7037039.765534,9865981.836240,  -401.557608, -2616.510983, -2828.282119
 55324.020833,11,608621.001609,-16768504.557645,-20590614.328843,  3469.332273,  1385.156669, -1025.491377
 55324.020833,12,13166985.276810,-9149063.540494,-21176678.165254,  2890.773944,  2473.662292,   728.682957
 55324.020833,13,-11979772.351988,17641449.388652,15836378.403053, -1381.768315, -2891.720532,  2176.057598
 55324.020833,14,-15183873.508202,4394340.230898,21346342.128911,  -240.928976, -3817.196287,   614.429585
 55324.020833,15,501261.457744,-26531366.326484,1167005.082848,  2226.320693,   -97.315240, -3168.688041
 55324.020833,16,11423115.932424,16437628.080147,-17459764.275490, -1478.639896,  3038.857087,  1893.549484
 55324.020833,17,916680.141076,-16705147.374514,20630664.356177,  3590.470713, -1048.122333, -1008.224984
 55324.020833,18,23471967.533910,-2445319.434716,-12190722.538544, -1091.327865,  2628.122019, -2628.409429
 55324.020833,19,16236327.226023,7211317.816053,-19746015.715275, -2702.256186,  2434.769930, -1332.765875
 55324.020833,20,-19186863.458144,16380660.545216,-8310523.076403, -2253.686325, -1151.917240,  2932.668171
 55324.020833,21,23482260.065123,6193662.404642,10758650.998790,   561.702100,  2661.479026, -2758.183845
 55324.020833,22,-2910552.958988,15769406.837239,-21175010.095324, -3444.409994, -1615.585433,  -729.713289
 55324.020833,23,-19002940.558957,-17475360.273653,6247127.058198,  2088.849981, -1184.824182,  3039.647249
 55324.020833,24,-9242151.776519,-19191890.907250,15867593.295975,  3198.017641,   255.076553,  2171.215581
 55324.031250,1,-13770513.049912,-10074897.779438,-20356718.009998,   963.576217, -3580.884561,  1120.421623
 55324.031250,2,-8593503.382096,-21038432.934698,-13750003.721332,  1841.492332, -2359.507601,  2459.306377
 55324.031250,3,15231303.793051,-3500935.257163,21477369.488637,   165.416571,  3836.798055,   508.110249
 55324.031250,4,-3196722.447267,26230178.231284,-2699125.527413, -2178.184844,  -589.470251, -3148.744764
 55324.031250,5,23629058.426304,-12132348.557872,-16715.834825,  1016.669401,  1975.701321,  3173.254734
 55324.031250,6,5983758.354763,14038955.215626,21740030.714512, -3485.365502,  1685.840016,  -129.339630
 55324.031250,7,-7195831.246982,17989091.149169,18169732.396333, -3436.275930,   388.687748, -1745.705459
 55324.031250,8,-20758517.648108,-2270678.030465,-16415070.191676,  1934.880828, -2631.452737, -2082.846768
 55324.031250,9,14911922.562355,18933691.727129,11165860.743304, -2704.520279,   523.875859,  2723.542202
 55324.031250,10,-23793227.385706,-9324611.033688,7242963.668625,    53.066115, -2459.680129, -2992.275996
 55324.031250,11,3716826.595425,-15381197.570079,-21333788.328195,  3427.871686,  1693.320272,  -623.634621
 55324.031250,12,15647955.286881,-6850454.486575,-20340583.367486,  2614.574934,  2627.022006,  1126.637155
 55324.031250,13,-13116746.069518,14894615.928599,17652987.054597, -1141.211388, -3203.587531,  1855.052959
 55324.031250,14,-15269475.901762,930919.795789,21714121.144588,    50.974627, -3868.240347,   201.683381
 55324.031250,15,2494889.692036,-26390476.117603,-1686670.914346,  2197.601772,   409.954954, -3163.706903
 55324.031250,16,9997896.421937,19023356.506881,-15610270.254253, -1683.966101,  2698.953944,  2210.534722
 55324.031250,17,4130947.618470,-17502053.562339,19548400.342150,  3542.087834,  -720.237046, -1393.352202
 55324.031250,18,22290684.632872,-65761.019367,-14444639.737587, -1529.975281,  2652.191406, -2373.102267
 55324.031250,19,13671609.317159,9334292.267424,-20772208.587624, -2988.931859,  2276.175775,  -944.387720
 55324.031250,20,-21044316.668493,15206003.031959,-5607207.041900, -1868.059567, -1454.683966,  3066.073384
 55324.031250,21,23784347.338663,8528843.527382,8190861.543315,   108.638865,  2520.359819, -2939.820056
 55324.031250,22,-5976591.648588,14183903.180614,-21647720.570339, -3359.224306, -1902.696022,  -319.245817
 55324.031250,23,-16964905.979386,-18388319.783909,8921223.217574,  2433.611532,  -841.061095,  2894.254503
 55324.031250,24,-6292692.508325,-18797892.110831,17679588.124380,  3346.923332,   619.218913,  1849.656761
 55324.041667,1,-12787328.618153,-13201783.541059,-19176123.205927,  1218.140323, -3357.771266,  1499.354615
 55324.041667,2,-6866993.903107,-22974924.864651,-11424700.663950,  1989.685386, -1937.627645,  2700.612737
 55324.041667,3,15248732.006235,-27608.908540,21748608.530495,  -126.742829,  3870.620107,    93.777541
 55324.041667,4,-5123966.370123,25475545.233768,-5501647.638897, -2098.428788, -1085.083616, -3070.138132
 55324.041667,5,24338178.749108,-10254956.403338,2831163.613179,   556.890440,  2190.289703,  3146.277489
 55324.041667,6,2804456.647315,15431095.247456,21436951.402655, -3569.602924,  1403.361599,  -543.202699
 55324.041667,7,-10217708.344114,18183164.447954,16446809.110457, -3269.362436,    41.966880, -2077.514386
 55324.041667,8,-18843556.282177,-4612658.510748,-18143051.870239,  2314.477433, -2565.474092, -1751.597807
 55324.041667,9,12356565.336462,19240959.810596,13513967.652591, -2965.896122,   157.961484,  2486.979362
 55324.041667,10,-23540935.708062,-11451761.808687,4495337.643436,   506.776889, -2260.532967, -3104.790793
 55324.041667,11,6761087.950359,-13729272.649327,-21709936.096416,  3327.438037,  1972.352014,  -211.048864
 55324.041667,12,17859718.067297,-4433990.298205,-19154549.424473,  2293.394809,  2735.186466,  1505.208700
 55324.041667,13,-14028059.449534,11891535.679916,19165893.934698,  -881.021075, -3460.340050,  1502.134012
 55324.041667,14,-15092382.420339,-2548516.171999,21708330.688052,   342.001263, -3852.735248,  -214.532582
 55324.041667,15,4445595.874853,-25795564.483262,-4511329.445944,  2131.075338,   910.172289, -3104.297391
 55324.041667,16,8400673.224785,21281807.343026,-13492217.336198, -1860.321375,  2312.618032,  2489.489949
 55324.041667,17,7274146.324013,-17997854.636659,18129825.889871,  3432.766919,  -379.960811, -1754.508206
 55324.041667,18,20725913.068484,2314928.747747,-16450051.532837, -1942.301022,  2630.632524, -2076.968283
 55324.041667,19,10871685.210315,11296679.669815,-21441036.639768, -3224.185985,  2078.422321,  -539.762331
 55324.041667,20,-22539723.714571,13769741.630188,-2807424.686644, -1450.294734, -1732.424328,  3146.729908
 55324.041667,21,23677248.994097,10717294.531325,5482156.606927,  -346.293391,  2335.880373, -3070.879638
 55324.041667,22,-8939809.129220,12354379.828705,-21748003.927803, -3216.246564, -2157.072653,    96.713957
 55324.041667,23,-14635007.366698,-18984926.867521,11441838.762806,  2736.505261,  -482.828402,  2699.069038
 55324.041667,24,-3234973.835871,-18080494.610510,19187423.536865,  3438.248594,   972.708239,  1496.276468
 55324.052083,1,-11584151.142648,-16101545.981555,-17665622.614860,  1451.747558, -3076.890915,  1852.492727
 55324.052083,2,-5022344.745749,-24516156.470751,-8902847.197330,  2103.647918, -1482.412766,  2895.457790
 55324.052083,3,15003821.222157,3446192.423406,21645684.779579,  -416.721746,  3837.852058,  -322.168515
 55324.052083,4,-6963057.638780,24282631.270428,-8209519.472293, -1982.571389, -1562.029216, -2938.712881
 55324.052083,5,24628585.345055,-8201138.105391,5630335.757320,    87.530743,  2367.196368,  3065.171726
 55324.052083,6,-423092.897686,16557758.907073,20765071.043405, -3592.428940,  1096.739768,  -947.720515
 55324.052083,7,-13063800.112983,18064414.809962,14440935.123604, -3046.202872,  -305.475985, -2373.581781
 55324.052083,8,-16604410.606503,-6875282.870935,-19558900.708317,  2654.255797, -2455.359062, -1390.214379
 55324.052083,9,9588625.913004,19217206.658921,15629580.429150, -3176.246724,  -210.670459,  2207.630560
 55324.052083,10,-22883646.063000,-13381896.614848,1670373.884903,   951.769081, -2022.495625, -3163.890809
 55324.052083,11,9689031.631629,-11841149.491340,-21712586.391941,  3169.759185,  2217.451436,   205.167776
 55324.052083,12,19764222.478478,-1941243.795463,-17638980.849536,  1932.759147,  2796.294812,  1857.884654
 55324.052083,13,-14698034.267892,8683873.598141,20349071.012061,  -605.673686, -3657.560921,  1123.372370
 55324.052083,14,-14655639.778001,-5984107.499013,21329070.378247,   627.144114, -3770.947739,  -627.057728
 55324.052083,15,6319820.081100,-24756866.275878,-7258375.121425,  2027.885910,  1394.731030, -2991.481585
 55324.052083,16,6658924.949141,23174126.228266,-11142044.477590, -2004.671703,  1886.495867,  2725.616021
 55324.052083,17,10292200.705963,-18184020.841910,16399346.136711,  3264.388725,   -33.147734, -2085.479673
 55324.052083,18,18804573.151431,4655792.509252,-18172456.844515, -2321.211440,  2563.816272, -1745.102162
 55324.052083,19,7884724.765274,13064719.134572,-21740993.362152, -3403.971255,  1844.911715,  -125.850876
 55324.052083,20,-23647357.632012,12096585.763333, 40656.568277, -1007.579049, -1980.360082,  3173.250130
 55324.052083,21,23162807.550021,12721365.332407,2679136.715925,  -795.268020,  2111.214469, -3149.107846
 55324.052083,22,-11749226.243912,10312311.878680,-21474134.894070, -3017.936556, -2374.339033,   511.009865
 55324.052083,23,-12053328.267875,-19254917.503585,13765609.055159,  2992.320187,  -116.289136,  2457.448823
 55324.052083,24,-121600.713466,-17052040.504029,20365158.751602,  3470.422271,  1309.463104,  1117.154253
 55324.062500,1,-10181680.073671,-18724297.623956,-15851202.870111,  1660.378946, -2743.075771,  2173.760578
 55324.062500,2,-3091291.231146,-25635612.423566,-6227829.257088,  2181.419316, -1001.694477,  3040.489422
 55324.062500,3,14500784.882856,6860705.503799,21170368.934758,  -699.531387,  3739.057649,  -732.571987
 55324.062500,4,-8682356.549929,22671959.218167,-10776154.834272, -1832.605856, -2012.101684, -2756.730050
 55324.062500,5,24495282.062612,-6006227.528434,8332643.674865,  -383.334833,  2503.377815,  2931.332786
 55324.062500,6,-3643363.558051,17399563.086859,19735948.658040, -3553.450854,   771.249638, -1335.933759
 55324.062500,7,-15685142.426198,17634885.202436,12186619.466829, -2770.636470,  -647.663445, -2628.814104
 55324.062500,8,-14079602.855365,-9019624.949683,-20638258.460073,  2948.370378, -2303.002065, -1004.913721
 55324.062500,9,6655723.887334,18862840.920976,17476302.097069, -3331.953217,  -575.678030,  1890.301708
 55324.062500,10,-21832666.453325,-15081809.436959,-1183326.965649,  1380.387048, -1749.663292, -3168.559285
 55324.062500,11,12450285.332570,-9749311.343386,-21341693.619059,  2957.547836,  2424.401852,   617.854712
 55324.062500,12,21328703.450191,584899.841862,-15819951.465516,  1538.872322,  2809.295736,  2178.597583
 55324.062500,13,-15115144.286115,5326814.261768,21182162.922918,  -319.906294, -3791.857159,   725.284243
 55324.062500,14,-13966761.689689,-9316748.314822,20582865.004761,   901.497585, -3624.284891, -1028.794982
 55324.062500,15,8085318.180849,-23292251.246406,-9880547.801170,  1889.808758,  1855.294837, -2827.200366
 55324.062500,16,4802616.610635,24667757.731995,-8600184.022995, -2114.533683,  1427.918450,  2914.850628
 55324.062500,17,13133188.194281,-18057349.376962,14386732.234751,  3039.850027,   314.235616, -2380.572573
 55324.062500,18,16559719.589671,6916558.074127,-19582223.433032, -2660.187765,  2452.892157, -1383.213325
 55324.062500,19,4762115.612318,14607993.332718,-21666918.302995, -3525.194645,  1579.661270,   290.225715
 55324.062500,20,-24348162.700623,10215320.384064,2888038.368413,  -547.528986, -2194.225746,  3145.177796
 55324.062500,21,22249873.450569,14506577.921481,-169975.010393, -1230.560869,  1850.227258, -3173.158840
 55324.062500,22,-14356509.815570,8092831.042097,-20830825.108526, -2767.706005, -2550.757313,   916.514366
 55324.062500,23,-9264283.857955,-19193646.776504,15852555.979416,  3196.655273,   252.250767,  2173.550689
 55324.062500,24,2993864.426457,-15730223.302982,21192532.026561,  3442.890845,  1623.689983,   718.812531
 55324.072917,1,-8604043.506497,-21024916.680792,-13764079.226979,  1840.445195, -2362.068785,  2457.631079
 55324.072917,2,-1107055.180559,-26314033.616451,-3445667.819450,  2221.661604,  -503.743048,  3133.212512
 55324.072917,3,13748277.219417,10157187.090985,20330838.324065,  -970.306299,  3575.936539, -1130.372300
 55324.072917,4,-10252284.305938,20671239.059452,-13157397.361170, -1651.112195, -2427.557980, -2527.320470
 55324.072917,5,23940562.249836,-3707985.887433,10891596.893149,  -847.605520,  2596.491182,  2747.063233
 55324.072917,6,-6800953.836365,17942025.397905,18367289.255605, -3453.339242,   432.490940, -1701.163616
 55324.072917,7,-18036637.742368,16901965.247539,9722645.359370, -2447.404073,  -978.708512, -2838.820342
 55324.072917,8,-11312569.790715,-11008793.511856,-21362555.867827,  3191.761230, -2111.024250,  -602.324539
 55324.072917,9,3608316.870357,18183959.100621,19022361.679154, -3430.336828,  -930.781642,  1540.452130
 55324.072917,10,-20406077.919504,-16522254.995429,-4016669.873371,  1785.256854, -1446.729774, -3118.715907
 55324.072917,11,14997344.477974,-7489746.163612,-20603638.612539,  2694.454869,  2589.642887,  1019.912083
 55324.072917,12,22526245.670757,3100980.869246,-13728755.831894,  1118.510756,  2773.965571,  2461.829946
 55324.072917,13,-15272213.548506,1878112.478934,21650837.164133,   -28.635238, -3860.918333,   314.718335
 55324.072917,14,-13037599.605684,-12489103.907218,19482552.275795,  1160.341702, -3415.269891, -1412.832859
 55324.072917,15,9711716.566188,-21426916.614065,-12332735.658175,  1719.219359,  2283.940173, -2614.280027
 55324.072917,16,2863684.115425,25737005.435922,-5910366.108870, -2188.017252,   944.775142,  3053.938182
 55324.072917,17,15748232.474647,-17620019.496164,12126609.169170,  2763.013787,   656.212861, -2634.710132
 55324.072917,18,14029972.816674,9058331.258991,-20655097.691085, -2953.398252,  2299.768516,  -997.527703
 55324.072917,19,1557579.081475,15899951.793652,-21220085.848719, -3585.770631,  1287.234353,   701.309266
 55324.072917,20,-24630082.278496,8158310.759166,5685734.391781,   -78.059242, -2370.341977,  3062.995862
 55324.072917,21,20954152.802924,16042219.522800,-3016162.488415, -1644.683163,  1557.408760, -3142.618849
 55324.072917,22,-16716804.169224,5734121.240371,-19829142.064927, -2469.859874, -2683.292396,  1306.251164
 55324.072917,23,-6315856.823165,-18802168.787125,17666775.725985,  3345.995142,   616.450951,  1852.258815
 55324.072917,24,6057823.159386,-14137783.534479,21655309.241946,  3356.127968,  1909.982918,   308.104366
 55324.083333,1,-6878383.081014,-22963823.330507,-11440158.534679,  1988.848447, -1940.424797,  2699.220525
 55324.083333,2,896226.633693,-26539748.499722,-604227.155166,  2223.682452,     2.874769,  3172.031852
 55324.083333,3,12759244.364354,13278924.556802,19141536.221735, -1224.388073,  3351.295061, -1508.725701
 55324.083333,4,-11645831.889264,18314891.159048,-15312280.186234, -1441.212820, -2801.250598, -2254.430899
 55324.083333,5,22973969.299548,-1345952.102982,13263171.212889, -1297.294012,  2644.934547,  2515.533238
 55324.083333,6,-9841540.588805,18175813.325417,16682639.235475, -3293.816425,    86.291673, -2037.126674
 55324.083333,7,-20077830.965397,15878264.091099,7091402.981129, -2082.066567, -1292.915889, -2999.987550
 55324.083333,8,-8350915.414987,-12808566.926305,-21719332.128052,  3380.241062, -1882.728398,  -189.372973
 55324.083333,9,498832.414470,17192240.672296,20241160.785652, -3469.704966, -1269.872099,  1164.100632
 55324.083333,10,-18628423.472974,-17678451.882849,-6780910.042159,  2159.413123, -1118.906735, -3015.218179
 55324.083333,11,17286389.494052,-5101327.483265,-19511118.861585,  2385.006535,  2710.331739,  1404.422899
 55324.083333,12,23336246.638786,5563712.660023,-11401370.852356,   678.906344,  2690.912136,  2702.709017
 55324.083333,13,-15166539.837472,-1602900.327810,21747030.669955,   263.128458, -3863.556316,  -101.261983
 55324.083333,14,-11884138.818952,-15446597.110114,18047061.957898,  1399.223315, -3147.498630, -1772.564376
 55324.083333,15,11171034.699568,-19192953.572712,-14572751.283107,  1519.052532,  2673.292632, -2356.383647
 55324.083333,16,875484.834032,26363474.015934,-3118866.329143, -2223.858199,   445.377935,  3140.485820
 55324.083333,17,18092344.357857,-16879555.017391,9657860.069088,  2438.642692,   986.900627, -2843.520170
 55324.083333,18,11258854.564474,11044265.024658,-21372621.903352, -3195.798513,  2107.079686,  -594.680627
 55324.083333,19,-1673754.020665,16918367.680139,-20408183.299364, -3584.657063,   972.661871,  1100.327501
 55324.083333,20,-24488266.224794,5960945.656643,8385613.110837,   392.753433, -2505.678874,  2928.118184
 55324.083333,21,19297937.169039,17301870.977414,-5810459.944207, -2030.510348,  1237.796621, -3058.013282
 55324.083333,22,-18789502.830242,3276761.687587,-18486318.705940, -2129.522304, -2769.664150,  1673.515234
 55324.083333,23,-3258771.865530,-18087218.517957,19177056.480977,  3437.770551,   970.045720,  1499.100704
 55324.083333,24,9017563.177437,-12302117.512513,21745528.784368,  3211.626306,  2163.416531,  -107.904422
 55324.093750,1,-5034387.037887,-24507660.647025,-8919421.496124,  2103.035576, -1485.397765,  2894.372614
 55324.093750,2,2884089.775998,-26308873.877314,2247608.625638,  2187.447096,   509.443130,  3156.279595
 55324.093750,3,11550701.626699,16172211.568409,17622923.366459, -1457.405490,  3068.997944, -1861.123005
 55324.093750,4,-12839024.724481,15643454.097156,-17203730.731932, -1206.518837, -3126.750535, -1942.756127
 55324.093750,5,21612132.464937,1039237.424839,15406566.098755, -1724.663875,  2647.874490,  2240.726040
 55324.093750,6,-12712813.598403,18096904.784774,14710981.295807, -3077.626831,  -261.392155, -2338.043030
 55324.093750,7,-21773605.432265,14581393.475179,4338160.193512, -1680.909213, -1584.879957, -3109.543009
 55324.093750,8,-5245591.993512,-14387981.913415,-21702449.266370,  3510.567268, -1622.042111,   226.836563
 55324.093750,9,-2619233.948120,15904747.147603,21111731.211777, -3449.380343, -1587.115693,   767.721961
 55324.093750,10,-16530285.858896,-18530508.902234,-9428491.518260,  2496.418875,  -771.834038, -2859.846674
 55324.093750,11,19278039.678594,-2625145.627848,-18082930.062511,  2034.526577,  2784.392076,  1764.772041
 55324.093750,12,23744771.107618,7930726.406855,-8877836.829372,   227.622037,  2561.564283,  2897.090716
 55324.093750,13,-14799941.162235,-5056336.857095,21469088.528497,   550.365295, -3799.725724,  -515.500191
 55324.093750,14,-10526223.454633,-18138347.246945,16301090.208784,  1614.032708, -2825.577842, -2101.800719
 55324.093750,15,12438166.489831,-16628795.194941,-16562057.474797,  1292.751944,  3016.653796, -2057.948072
 55324.093750,16,-1127776.277642,26536385.714310,-273709.611578, -2221.439917,   -61.681550,  3173.004580
 55324.093750,17,20125195.772001,-15848694.882398,7022957.263560,  2072.317218,  1300.609768, -3003.410322
 55324.093750,18,8294039.117284,12840193.391132,-21722451.792139, -3383.218295,  1878.140682,  -181.602673
 55324.093750,19,-4876291.879289,17645720.177835,-19245178.616371, -3521.873099,   641.355727,  1480.415716
 55324.093750,20,-23925154.341155,3661028.518603,10941225.845416,   856.809183, -2597.908103,  2742.865198
 55324.093750,21,17309720.062241,18263861.257244,-8504794.318823, -2381.404658,   896.889444, -2920.797693
 55324.093750,22,-20538947.116437,763028.767166,-16825456.948064, -1752.548458, -2808.386635,  2011.988169
 55324.093750,23,-145623.036934,-17061095.964609,20357415.392923,  3470.402599,  1306.951835,  1120.152082
 55324.093750,24,11822165.149863,-10254806.012674,21461638.517930,  3011.871865,  2379.630753,  -522.056824
 55324.104167,1,-3103779.462069,-25629868.472305,-6245234.839915,  2181.042106, -1004.815968,  3039.729953
 55324.104167,2,4822335.073598,-25625381.713281,5060776.575692,  2113.578926,  1007.247037,  3086.226744
 55324.104167,3,10143440.760633,18787272.052038,15801125.954841, -1665.349721,  2733.901824, -2181.501571
 55324.104167,4,-13811335.136871,12702887.243684,-18799208.506578,  -951.067919, -3398.457895, -1597.658203
 55324.104167,5,19878480.769890,3406547.925087,17284906.611773, -2122.362641,  2605.260433,  1927.369419
 55324.104167,6,-15365375.520014,17706657.317476,12486235.815206, -2808.489783,  -604.578996, -2598.735723
 55324.104167,7,-23094787.060094,13033664.745667,1510283.751144, -1250.833517, -1849.577770, -3165.601928
 55324.104167,8,-2050023.471757,-15719866.237372,-21312197.735261,  3580.497719, -1333.450231,   639.143606
 55324.104167,9,-5692239.042525,14343628.549065,21619095.674697, -3369.712623, -1877.054567,   358.135411
 55324.104167,10,-14147761.410613,-19063767.275179,-11913865.342896,  2790.476268,  -411.482718, -2655.274403
 55324.104167,11,20938030.706567,-103800.799164,-16343642.757581,  1649.044649,  2810.549767,  2094.760066
 55324.104167,12,23744790.827310,10161300.034689,-6201568.610828,  -227.578278,  2388.147309,  3041.630902
 55324.104167,13,-14178724.481797,-8422784.229854,20821792.452839,   828.133655, -3670.524697,  -920.869740
 55324.104167,14,-8987215.071718,-20518045.481817,14274674.704640,  1801.074302, -2455.045847, -2394.877707
 55324.104167,15,13491312.217399,-13778555.229511,-18266430.234244,  1044.210867,  3308.116487, -1724.107583
 55324.104167,16,-3111635.140370,26252765.760268,2576156.003081, -2180.804011,  -567.679865,  3150.935007
 55324.104167,17,21811813.566602,-14545173.996068,4267231.587625,  1670.339624,  1591.943233, -3111.629841
 55324.104167,18,5186533.123122,14415219.229118,-21698568.888333, -3512.433231,  1616.890170,   234.599572
 55324.104167,19,-7994938.072935,18069495.923376,-17751080.117771, -3398.498873,   299.015707,  1835.034877
 55324.104167,20,-22950434.397345,1298127.090844,13308605.865819,  1306.124398, -2645.442953,  2510.423993
 55324.104167,21,15023706.744832,18911640.293441,-11052812.317202, -2691.329312,   540.552192, -2733.332736
 55324.104167,22,-21935039.610034,-1763831.291029,-14875130.236255, -1345.423791, -2798.793672,  2315.846883
 55324.104167,23,2970031.088935,-15741454.526664,21187545.581738,  3443.329882,  1621.373167,   721.932378
 55324.104167,24,14423378.739215,-8031070.956487,20808522.487181,  2760.301218,  2554.905837,  -927.227767
 55324.114583,1,-1119774.502897,-26311140.356521,-3463605.240877,  2221.526015,  -506.947329,  3132.791815
 55324.114583,2,6677616.977884,-24501030.798530,7786878.987673,  2003.348771,  1487.722278,  2963.078485
 55324.114583,3,8561672.265039,21079116.538818,13707486.167474, -1844.643296,  2351.771691, -2464.349611
 55324.114583,4,-14546035.509883,9543780.075141,-20071264.929871,  -679.254841, -3611.698227, -1225.074186
