1376982.565134,-765439.948883,-6911311.944371, -7234.175940, -1451.908637, -1451.908637
-6841142.087994,-1375810.707639,-1228702.106009, -1468.547648,   806.319207,   806.319207
1159303.063461,-808606.536840,-6946256.434639, -7276.541728, -1425.615793, -1425.615793
-6881737.832917,-1350930.639347,-1008765.796806, -1237.593592,   852.209851,   852.209851
940461.592646,-850962.922587,-6974222.115157, -7311.613873, -1397.896011, -1397.896011
-6915385.166914,-1324686.505682,-787807.967728, -1005.356047,   897.246672,   897.246672
720678.079130,-892466.594882,-6995181.186546, -7339.358383, -1368.776925, -1368.776925
-6942049.046795,-1297104.687841,-566052.786014,  -772.072065,   941.383392,   941.383392
500172.480577,-933076.060469,-7009112.915313, -7359.748471, -1338.287397, -1338.287397
-6961701.681368,-1268212.833604,-343724.406382,  -537.979002,   984.574819,   984.574819
279165.746560,-972750.655453,-7016003.492691, -7372.764374, -1306.457639, -1306.457639
-6974322.374874,-1238039.968382,-121047.921849,  -303.315504,  1026.776657,  1026.776657
 57879.313207,-1011450.641611,-7015846.088961, -7378.393425, -1273.319143, -1273.319143
-6979897.602204,-1206616.431453,101751.166431,   -68.320931,  1067.945620,  1067.945620
-163465.109719,-1049137.244517,-7008640.859453, -7376.630051, -1238.904663, -1238.904663
-6978421.026362,-1173973.844998,324447.184363,   166.764907,  1108.039477,  1108.039477
-384645.751965,-1085772.690817,-6994394.944408, -7367.475791, -1203.248177, -1203.248177
-6969893.507960,-1140145.081676,546814.520489,   401.702019,  1147.017103,  1147.017103
-605440.996009,-1121320.244643,-6973122.462718, -7350.939287, -1166.384864, -1166.384864
-6954323.106685,-1105164.230782,768627.861679,   636.250500,  1184.838524,  1184.838524
-825629.590239,-1155744.243119,-6944844.499521, -7327.036282, -1128.351069, -1128.351069
-6931725.074754,-1069066.563037,989662.428589,   870.170796,  1221.464961,  1221.464961
-1044990.861893,-1189010.130956,-6909589.087670, -7295.789617, -1089.184277, -1089.184277
-6902121.842357,-1031888.494051,1209694.210601,  1103.223973,  1256.858875,  1256.858875
-1263304.929755,-1221084.494103,-6867391.183059, -7257.229208, -1048.923076, -1048.923076
-6865542.995096,-993667.546507,1428500.199923,  1335.171982,  1290.984011,  1290.984011
-1480352.916323,-1251935.092432,-6818292.633803, -7211.392037, -1007.607131, -1007.607131
-6822025.243474,-954442.311113,1645858.624552,  1565.777925,  1323.805433,  1323.805433
-1695917.159387,-1281530.891421,-6762342.143282, -7158.322127,  -965.277141,  -965.277141
-6771612.384472,-914252.406387,1861549.179785,  1794.806317,  1355.289563,  1355.289563
-1909781.422871,-1309842.092828,-6699595.227020, -7098.070511,  -921.974815,  -921.974815
-6714355.255277,-873138.437312,2075353.257996,  2022.023344,  1385.404224,  1385.404224
-2121731.106765,-1336840.164315,-6630114.163416, -7030.695205,  -877.742829,  -877.742829
-6650311.679246,-831141.952933,2287054.176365,  2247.197123,  1414.118664,  1414.118664
-2331553.456021,-1362497.867998,-6553967.938318, -6956.261168,  -832.624793,  -832.624793
-6579546.404198,-788305.402944,2496437.402289,  2470.097955,  1441.403600,  1441.403600
-2539037.768244,-1386789.287901,-6471232.183424, -6874.840259,  -786.665213,  -786.665213
-6502131.033127,-744672.093327,2703290.776176,  2690.498576,  1467.231238,  1467.231238
-2743975.600029,-1409689.856282,-6381989.108530, -6786.511192,  -739.909456,  -739.909456
-6418143.947464,-700286.141100,2907404.731367,  2908.174405,  1491.575309,  1491.575309
-2946160.971776,-1431176.378799,-6286327.427611, -6691.359479,  -692.403706,  -692.403706
-6327670.223021,-655192.428247,3108572.510899,  3122.903779,  1514.411091,  1514.411091
-3145390.570816,-1451227.058493,-6184342.278736, -6589.477374,  -644.194927,  -644.194927
-6230801.538739,-609436.554872,3306590.380869,  3334.468200,  1535.715439,  1535.715439
-3341463.952681,-1469821.518562,-6076135.137843, -6480.963807,  -595.330823,  -595.330823
-6127636.078411,-563064.791658,3501257.840134,  3542.652558,  1555.466798,  1555.466798
-3534183.740330,-1486940.823879,-5961813.726357, -6365.924312,  -545.859791,  -545.859791
-6018278.425532,-516124.031681,3692377.826126,  3747.245362,  1573.645235,  1573.645235
-3723355.821165,-1502567.501251,-5841491.912690, -6244.470953,  -495.830887,  -495.830887
-5902839.451441,-468661.741652,3879756.916540,  3948.038959,  1590.232447,  1590.232447
-3908789.787726,-1516685.576277,-5715289.434488, -6116.722063,  -445.293705,  -445.293705
-5781436.030187,-420725.848054,4063205.769985,  4144.830010,  1605.211801,  1605.211801
-4090298.139933,-1529280.517253,-5583332.472860, -5982.802849,  -394.298607,  -394.298607
-5654191.573096,-372364.945212,4242538.339923,  4337.418645,  1618.568271,  1618.568271
-4267697.966793,-1540339.365051,-5445752.519873, -5842.844266,  -342.896274,  -342.896274
-5521234.920783,-323627.859352,4417573.539249,  4525.610255,  1630.288568,  1630.288568
-4440810.132561,-1549850.670197,-5302686.925104, -5696.983592,  -291.137923,  -291.137923
-5382700.849781,-274563.854741,4588134.433752,  4709.214616,  1640.361065,  1640.361065
-4609459.710997,-1557804.526256,-5154278.601578, -5545.364153,  -239.075198,  -239.075198
-5238729.771151,-225222.518993,4754048.668857,  4888.046354,  1648.775834,  1648.775834
-4773476.164979,-1564192.581814,-5000675.891133, -5388.135202,  -186.760116,  -186.760116
-5089467.582390,-175653.712143,4915148.642386,  5061.925116,  1655.524644,  1655.524644
-4932693.522493,-1569008.050986,-4842032.423939, -5225.451796,  -134.245021,  -134.245021
-4935065.514016,-125907.515569,5071271.671923,  5230.675751,  1660.600970,  1660.600970
-5086950.548794,-1572245.722418,-4678506.972236, -5057.474666,   -81.582530,   -81.582530
-4775679.971046,-76034.180825,5222260.156615,  5394.128476,  1663.999991,  1663.999991
-5236090.914515,-1573901.966750,-4510263.298386, -4884.370080,   -28.825485,   -28.825485
-4611472.369570,-26084.078440,5367961.733301,  5552.119031,  1665.718595,  1665.718595
-5379963.359503,-1573974.742530,-4337469.997324, -4706.309691,    23.973102,    23.973102
-4442608.968652, 23892.353277,5508229.426850,  5704.488836,  1665.755374,  1665.755374
-5518421.852175,-1572463.600542,-4160300.333503, -4523.470389,    76.760100,    76.760100
-4269260.697762, 73844.659347,5642921.794588,  5851.085134,  1664.110623,  1664.110623
-5651325.744163,-1569369.686536,-3978932.072471, -4336.034139,   129.482315,   129.482315
-4091602.979972,123722.419116,5771903.064733,  5991.761131,  1660.786334,  1660.786334
-5778539.920025,-1564695.742329,-3793547.307183, -4144.187814,   182.086544,   182.086544
-3909815.551112,173475.297072,5895043.268745,  6126.376123,  1655.786188,  1655.786188
-5899934.941828,-1558446.105272,-3604332.279190, -3948.123017,   234.519628,   234.519628
-3724082.275114,223053.093448,6012218.367514,  6254.795623,  1649.115549,  1649.115549
-6015387.188355,-1550626.706052,-3411477.194868, -3748.035900,   286.728509,   286.728509
-3534590.955754,272405.794543,6123310.371315,  6376.891478,  1640.781454,  1640.781454
-6124778.988743,-1541245.064825,-3215176.036823, -3544.126978,   338.660287,   338.660287
-3341533.144999,321483.622742,6228207.453479,  6492.541975,  1630.792601,  1630.792601
-6227998.750347,-1530310.285671,-3015626.370670, -3336.600928,   390.262274,   390.262274
-3145103.948168,370237.086170,6326804.057714,  6601.631947,  1619.159337,  1619.159337
-6324941.080604,-1517833.049342,-2813029.147347, -3125.666387,   441.482051,   441.482051
-2945501.826111,418617.027946,6419000.999043,  6704.052869,  1605.893644,  1605.893644
-6415506.902718,-1503825.604324,-2607588.501179, -2911.535745,   492.267529,   492.267529
-2742928.394610,466574.674998,6504705.558314,  6799.702946,  1591.009123,  1591.009123
-6499603.564961,-1488301.756191,-2399511.543882, -2694.424927,   542.566999,   542.566999
-2537588.221194,514061.686398,6583831.570246,  6888.487197,  1574.520976,  1574.520976
-6577144.943413,-1471276.855246,-2189008.154742, -2474.553171,   592.329193,   592.329193
-2329688.619562,561030.201175,6656299.504999,  6970.317529,  1556.445993,  1556.445993
-6648051.537954,-1452767.782472,-1976290.767177, -2252.142800,   641.503342,   641.503342
-2119439.441812,607432.885574,6722036.543218,  7045.112813,  1536.802528,  1536.802528
-6712250.642914,-1432792.906012,-1761573.862744, -2027.418687,   690.039292,   690.039292
-1907052.582484,653223.040710,6780976.719025,  7112.799027,  1515.610450,  1515.610450
-6769676.093676,-1411372.172852,-1545074.905784, -1800.609225,   737.887305,   737.887305
-1692742.909189,698354.403781,6833060.674922,  7173.308967,  1492.891242,  1492.891242
-6820268.858182,-1388526.928927,-1327012.392467, -1571.944276,   784.998507,   784.998507
-1476726.339913,742781.562010,6878236.191615,  7226.582839,  1468.667799,  1468.667799
-6863976.750860,-1364280.003548,-1107606.774916, -1341.656123,   831.324674,   831.324674
-1259220.765073,786459.750810,6916457.911474,  7272.567935,  1442.964528,  1442.964528
-6900754.583176,-1338655.661163,-887079.946860, -1109.978921,   876.818362,   876.818362
-1040445.548025,829344.959595,6947687.464448,  7311.218767,  1415.807284,  1415.807284
-6930564.215971,-1311679.577289,-665655.013921,  -877.148441,   921.432953,   921.432953
-820621.307889,871393.975004,6971893.503780,  7342.497108,  1387.223354,  1387.223354
-6953374.604089,-1283378.812852,-443556.062156,  -643.401814,   965.122712,   965.122712
-599969.701393,912564.423351,6989051.735147,  7366.372011,  1357.241425,  1357.241425
-6969161.833230,-1253781.786946,-221007.925143,  -408.977265,  1007.842838,  1007.842838
-378713.203963,952814.812257,6999144.939214,  7382.819844,  1325.891557,  1325.891557
-6977909.148920,-1222918.248049,  1764.050068,  -174.113853,  1049.549517,  1049.549517
-157074.890120,992104.571449,7002162.987608,  7391.824301,  1293.205159,  1293.205159
-6979606.977567,-1190819.243727,224534.237872,    60.948792,  1090.199965,  1090.199965
 64721.786555,1030394.092684,6998102.852308,  7393.376418,  1259.214953,  1259.214953
-6974252.939546,-1157517.088862,447076.969549,   295.970740,  1129.752487,  1129.752487
286453.213781,1067644.768788,6986968.608449,  7387.474580,  1223.954949,  1223.954949
-6961851.854276,-1123045.332443,669166.768943,   530.712027,  1168.166516,  1168.166516
507895.841086,1103819.031757,6968771.430540,  7374.124523,  1187.460409,  1187.460409
-6942415.737286,-1087438.722966,890578.588063,   764.932918,  1205.402659,  1205.402659
728826.400291,1138880.389914,6943529.582103,  7353.339332,  1149.767821,  1149.767821
-6915963.789260,-1050733.172483,1111088.042295,   998.394181,  1241.422749,  1241.422749
949022.125863,1172793.464084,6911268.398716,  7325.139432,  1110.914860,  1110.914860
-6882522.377073,-1012965.719343,1330471.644916,  1230.857348,  1276.189876,  1276.189876
1168260.974871,1205524.022754,6872020.264489,  7289.552574,  1070.940355,  1070.940355
-6842125.006860,-974174.489691,1548507.040603,  1462.084981,  1309.668438,  1309.668438
1386321.846483,1237039.016203,6825824.581946,  7246.613813,  1029.884258,  1029.884258
-6794812.289142,-934398.657752,1764973.237638,  1691.840939,  1341.824176,  1341.824176
1602984.800792,1267306.609555,6772727.735335,  7196.365490,   987.787601,   987.787601
-6740631.896082,-893678.404979,1979650.838494,  1919.890636,  1372.624209,  1372.624209
1818031.276794,1296296.214751,6712783.047361,  7138.857192,   944.692467,   944.692467
-6679638.510938,-852054.878103,2192322.268525,  2146.001299,  1402.037074,  1402.037074
2031244.309377,1323978.521378,6646050.729348,  7074.145723,   900.641945,   900.641945
-6611893.769793,-809570.146143,2402772.002447,  2369.942228,  1430.032757,  1430.032757
2242408.745118,1350325.526362,6572597.824846,  7002.295059,   855.680094,   855.680094
-6537466.195670,-766267.156450,2610786.788343,  2591.485043,  1456.582724,  1456.582724
2451311.456731,1375310.562458,6492498.146674,  6923.376297,   809.851905,   809.851905
-6456431.125142,-722189.689824,2816155.868909,  2810.403937,  1481.659954,  1481.659954
2657741.555980,1398908.325544,6405832.207433,  6837.467608,   763.203256,   763.203256
-6368870.627545,-677382.314780,3018671.199666,  3026.475915,  1505.238961,  1505.238961
2861490.604869,1421094.900660,6312687.143486,  6744.654167,   715.780872,   715.780872
-6274873.286628,-631890.279565,3218127.929229,  3239.481320,  1527.295854,  1527.295854
3062353.092275,1441847.813633,6213156.494714,  6645.027957,   667.632218,   667.632218
-6174534.618315,-585759.709868,3414323.544776,  3449.202929,  1547.808238,  1547.808238
3260125.567452,1461145.945135,6107340.658028,  6538.688232,   618.805712,   618.805712
-6067956.212087,-539037.194727,3607059.684993,  3655.427892,  1566.755419,  1566.755419
3454608.461592,1478969.719844,5995345.990818,  6425.740641,   569.350294,   569.350294
-5955246.117870,-491769.981188,3796141.269251,  3857.946813,  1584.118297,  1584.118297
3645605.208517,1495301.013919,5877285.234580,  6306.297664,   519.315638,   519.315638
-5836518.608823,-444005.864649,3981376.966520,  4056.554252,  1599.879420,  1599.879420
3832922.715733,1510123.203166,5753277.277433,  6180.478388,   468.752038,   468.752038
-5711894.059446,-395793.139298,4162579.390228,  4251.048936,  1614.022992,  1614.022992
4016371.561220,1523421.180981,5623447.039518,  6048.408410,   417.710363,   417.710363
-5581498.817474,-347180.548121,4339565.288480,  4441.233964,  1626.534891,  1626.534891
4195766.187109,1535181.374840,5487925.352114,  5910.219728,   366.242008,   366.242008
-5445465.069722,-298217.232554,4512155.729417,  4626.917004,  1637.402679,  1637.402679
4370925.090024,1545391.761298,5346848.830541,  5766.050627,   314.398842,   314.398842
-5303930.702102,-248952.681841,4680176.281555,  4807.910486,  1646.615608,  1646.615608
4541671.007888,1554041.879491,5200359.740907,  5616.045556,   262.233156,   262.233156
-5157039.154007,-199436.682151,4843457.188941,  4984.031785,  1654.164632,  1654.164632
4707831.102956,1561122.843088,5048605.860782,  5460.354998,   209.797618,   209.797618
-5004939.267270,-149719.265521,5001833.540950,  5155.103397,  1660.042408,  1660.042408
4869237.140873,1566627.350685,4891740.333893,  5299.135339,   157.145214,   157.145214
-4847785.129927,-99850.658670,5155145.436604,  5320.953110,  1664.243299,  1664.243299
5025725.665521,1570549.694613,4729921.518928,  5132.548716,   104.329195,   104.329195
-4685735.914978,-49881.231766,5303238.143262,  5481.414168,  1666.763378,  1666.763378
5177138.169442,1572885.768128,4563312.832565,  4960.762873,    51.403026,    51.403026
-4518955.714373,   138.552835,5445962.249566,  5636.325424,  1667.600426,  1667.600426
5323321.259612,1573633.070971,4392082.586842,  4783.950997,    -1.579668,    -1.579668
-4347613.368438, 50158.191787,5583173.812539,  5785.531492,  1666.753927,  1666.753927
5464126.818341,1572790.713273,4216403.820990,  4602.291556,   -54.565163,   -54.565163
-4171882.290961,100127.191859,5714734.498716,  5928.882882,  1664.225069,  1664.225069
5599412.159082,1570359.417789,4036454.127886,  4415.968123,  -107.499687,  -107.499687
-3991940.290150,149995.120895,5840511.719238,  6066.236143,  1660.016733,  1660.016733
5729040.176940,1566341.520440,3852415.475261,  4225.169197,  -160.329479,  -160.329479
-3807969.385673,199711.658568,5960378.758812,  6197.453981,  1654.133490,  1654.133490
5852879.493642,1560740.969156,3664474.021833,  4030.088015,  -213.000843,  -213.000843
-3620155.622007,249226.646891,6074214.898471,  6322.405384,  1646.581588,  1646.581588
5970804.596785,1553563.321000,3472819.928543,  3830.922356,  -265.460211,  -265.460211
-3428688.878300,298490.140433,6181905.532074,  6440.965734,  1637.368946,  1637.368946
6082695.973135,1544815.737572,3277647.165077,  3627.874342,  -317.654194,  -317.654194
-3233762.674946,347452.456194,6283342.276482,  6553.016912,  1626.505136,  1626.505136
6188440.235784,1534506.978677,3079153.311866,  3421.150228,  -369.529644,  -369.529644
-3035573.977096,396064.223111,6378423.075365,  6658.447396,  1614.001377,  1614.001377
6287930.244971,1522647.394262,2877539.357783,  3210.960191,  -421.033710,  -421.033710
-2834322.723434,444276.495493,6467052.411094,  6757.152485,  1599.870493,  1599.870493
6381065.342972,1509248.895618,2673009.217590,  2997.517814,  -472.113966,  -472.113966
-2630212.707886,492040.543535,6549140.928891,  6849.033861,  1584.126980,  1584.126980
6467750.970583,1494325.017790,2465770.622824,  2781.041018,  -522.718193,  -522.718193
-2423449.755313,539308.289470,6624606.234649,  6934.000462,  1566.786873,  1566.786873
6547899.517439,1477890.798466,2256033.261738,  2561.750106,  -572.794849,  -572.794849
-2214242.590516,586032.095904,6693372.488666,  7011.968022,  1547.867801,  1547.867801
6621429.907395,1459962.832823,2044009.655648,  2339.868669,  -622.292851,  -622.292851
-2002802.361453,632164.877749,6755370.600310,  7082.859269,  1527.388951,  1527.388951
6688267.814194,1440559.239881,1829914.666198,  2115.623060,  -671.161702,  -671.161702
-1789342.428435,677660.148619,6810538.292939,  7146.603987,  1505.371043,  1505.371043
6748345.740614,1419699.644107,1613965.272166,  1889.242145,  -719.351545,  -719.351545
-1574078.151591,722472.066577,6858820.162273,  7203.139072,  1481.836315,  1481.836315
6801603.090155,1397405.155336,1396380.343702,  1660.957058,  -766.813221,  -766.813221
-1357226.676778,766555.479213,6900167.728195,  7252.408582,  1456.808492,  1456.808492
6847986.231158,1373698.347023,1177380.414280,  1431.000941,  -813.498323,  -813.498323
-1139006.720112,809865.968008,6934539.480004,  7294.363777,  1430.312770,  1430.312770
6887448.553231,1348603.232878,957187.450664,  1199.608688,  -859.359248,  -859.359248
-919638.351295,852359.891970,6961900.915074,  7328.963159,  1402.375783,  1402.375783
6919950.515912,1322145.241866,736024.621162,   967.016687,  -904.349254,  -904.349254
-699342.775879,893994.430498,6982224.570954,  7356.172502,  1373.025583,  1373.025583
6945459.689482,1294351.191649,514116.062489,   733.462554,  -948.422511,  -948.422511
-478342.116713,934727.625444,6995490.050867,  7375.964882,  1342.291610,  1342.291610
6963950.787872,1265249.260467,291686.645531,   499.184871,  -991.534151,  -991.534151
-256859.194615,974518.422360,7001684.042650,  7388.320692,  1310.204666,  1310.204666
6975405.693604,1234868.957511, 68961.740314,   264.422920, -1033.640317, -1033.640317
-35117.308538,1013326.710880,7000800.331089,  7393.227663,  1276.796882,  1276.796882
6979813.474746,1203241.091829,-153833.019500,    29.416414, -1074.698213, -1074.698213
186659.984660,1051113.364224,6992839.803683,  7390.680872,  1242.101694,  1242.101694
6977170.393857,1170397.739788,-376471.972294,  -205.594769, -1114.666153, -1114.666153
408249.090659,1087840.277789,6977810.449815,  7380.682746,  1206.153806,  1206.153806
6967479.908916,1136372.211167,-598729.664038,  -440.370850, -1153.503600, -1153.503600
629426.598192,1123470.406797,6955727.353348,  7363.243063,  1168.989164,  1168.989164
6950752.666248,1101199.013889,-820381.083383,  -674.672423, -1191.171217, -1191.171217
849969.499444,1157967.802978,6926612.678625,  7338.378942,  1130.644918,  1130.644918
6927006.485475,1064913.817481,-1041201.895999,  -908.260710, -1227.630905, -1227.630905
1069655.410233,1191297.650256,6890495.649889,  7306.114839,  1091.159390,  1091.159390
6896266.336533,1027553.415277,-1260968.677857, -1140.897835, -1262.845846, -1262.845846
1288262.789687,1223426.299408,6847412.524129,  7266.482522,  1050.572044,  1050.572044
6858564.308799,989155.685448,-1479459.147148, -1372.347079, -1296.780539, -1296.780539
1505571.159400,1254321.301669,6797406.557336,  7219.521054,  1008.923442,  1008.923442
6813939.572422,949759.550890,-1696452.394548, -1602.373140, -1329.400839, -1329.400839
1721361.321801,1283951.441253,6740527.964190,  7165.276762,   966.255213,   966.255213
6762438.331910,909404.938038,-1911729.111533, -1830.742392, -1360.673990, -1360.673990
1935415.577594,1312286.766769,6676833.871166,  7103.803203,   922.610016,   922.610016
6704113.772096,868132.734669,-2125071.816467, -2057.223136, -1390.568661, -1390.568661
2147518.225151,1339298.656811,6606388.164113,  7035.161031,   878.031437,   878.031437
6639025.904782,825984.689647,-2336265.359872, -2281.586148, -1419.055010, -1419.055010
2357454.640348,1364959.705924,6529261.815218,  6959.418324,   832.564193,   832.564193
6567241.858024,783003.596147,-2545096.015135, -2503.603722, -1446.104568, -1446.104568
2565013.197318,1389243.969911,6445532.249453,  6876.649986,   786.253732,   786.253732
6488835.276038,739232.907529,-2751353.396087, -2723.051719, -1471.690487, -1471.690487
2769984.339669,1412126.845780,6355283.640437,  6786.938042,   739.146427,   739.146427
6403886.576025,694716.916656,-2954829.535325, -2939.708590, -1495.787418, -1495.787418
2972161.076450,1433585.134260,6258606.740866,  6690.371491,   691.289480,   691.289480
6312482.775092,649500.653567,-3155319.379866, -3153.355916, -1518.371567, -1518.371567
3171339.190287,1453597.063923,6155598.796410,  6587.046235,   642.730873,   642.730873
6214717.393115,603629.838441,-3352620.998310, -3363.778624, -1539.420720, -1539.420720
3367317.443330,1472142.313968,6046363.453145,  6477.065000,   593.519323,   593.519323
6110690.348987,557150.833976,-3546535.784028, -3570.765209, -1558.914259, -1558.914259
3559897.780774,1489202.035663,5931010.658551,  6360.537253,   543.704243,   543.704243
6000507.850408,510110.597241,-3736868.654136, -3774.107947, -1576.833180, -1576.833180
3748885.531793,1504758.872398,5809656.556098,  6237.579116,   493.335688,   493.335688
5884282.277406,462556.631065,-3923428.244089, -3973.603098, -1593.160105, -1593.160105
3934089.607647,1518796.978331,5682423.373490,  6108.313261,   442.464312,   442.464312
5762132.059798,414536.935014,-4106027.097679, -4169.051108, -1607.879298, -1607.879298
4115322.696783,1531302.035587,5549439.304594,  5972.868812,   391.141316,   391.141316
5634181.548774,366099.956041,-4284481.852281, -4360.256797, -1620.976672, -1620.976672
4292401.456693,1542261.269991,5410838.385118,  5831.381233,   339.418403,   339.418403
5500560.882816,317294.538832,-4458613.419170, -4547.029552, -1632.439800, -1632.439800
4465146.702329,1551663.465296,5266760.362116,  5683.992206,   287.347723,   287.347723
5361405.848158,268169.875948,-4628247.158767, -4729.183496, -1642.257921, -1642.257921
4633383.590853,1559498.975891,5117350.557374,  5530.849508,   234.981824,   234.981824
5216857.733997,218775.457780,-4793213.050669, -4906.537668, -1650.421943, -1650.421943
4796941.802506,1565759.737949,4962759.724780,  5372.106877,   182.373602,   182.373602
5067063.182667,169161.022403,-4953345.858327, -5078.916181, -1656.924449, -1656.924449
4955655.717364,1570439.279002,4803143.901754,  5207.923871,   129.576241,   129.576241
4912174.034995,119376.505370,-5108485.288267, -5246.148385, -1661.759694, -1661.759694
5109364.587777,1573532.725911,4638664.254864,  5038.465724,    76.643167,    76.643167
4752347.171041, 69471.989503,-5258476.143744, -5408.069010, -1664.923607, -1664.923607
5257912.706250,1575036.811208,4469486.919707,  4863.903182,    23.627988,    23.627988
